Date,Adj Close,Volume,Day_Perc_Change,Name
9/25/2020,23235.41992,1794075400,-0.324525601,HANG SENG
9/28/2020,23476.05078,1446839400,1.035620875,HANG SENG
9/29/2020,23275.5293,1526746600,-0.854153392,HANG SENG
9/30/2020,23459.05078,1453016000,0.788473945,HANG SENG
10/5/2020,23767.7793,1420427500,1.316031577,HANG SENG
10/6/2020,23980.65039,1325452200,0.895628874,HANG SENG
10/7/2020,24242.85938,1537076100,1.093418985,HANG SENG
10/8/2020,24193.34961,1182030300,-0.204224119,HANG SENG
10/9/2020,24119.13086,1358969500,-0.306773354,HANG SENG
10/12/2020,24649.67969,2430403500,2.199701275,HANG SENG
10/14/2020,24667.08984,2550042800,0.070630354,HANG SENG
10/15/2020,24158.53906,2134202800,-2.061656986,HANG SENG
10/16/2020,24386.78906,2697525100,0.944800509,HANG SENG
10/22/2018,7468.629883,2282400000,0.26312283,NASDAQ
10/23/2018,7437.540039,2735820000,-0.416272388,NASDAQ
10/24/2018,7108.399902,2935550000,-4.425389783,NASDAQ
10/25/2018,7318.339844,2741810000,2.953406461,NASDAQ
10/26/2018,7167.209961,2964780000,-2.065084243,NASDAQ
10/29/2018,7050.290039,2689550000,-1.631317104,NASDAQ
10/30/2018,7161.649902,2681310000,1.579507543,NASDAQ
10/31/2018,7305.899902,2899730000,2.014200666,NASDAQ
11/1/2018,7434.060059,2708880000,1.754200834,NASDAQ
11/2/2018,7356.990234,2889910000,-1.036712434,NASDAQ
11/5/2018,7328.850098,2166470000,-0.38249522,NASDAQ
11/6/2018,7375.959961,2285680000,0.642800199,NASDAQ
11/7/2018,7570.75,2677530000,2.64087712,NASDAQ
11/8/2018,7530.879883,2462430000,-0.526633649,NASDAQ
11/9/2018,7406.899902,2418490000,-1.646288122,NASDAQ
11/12/2018,7200.870117,2289070000,-2.781592673,NASDAQ
11/13/2018,7200.870117,2343940000,0,NASDAQ
11/14/2018,7136.390137,2540220000,-0.895447063,NASDAQ
11/15/2018,7259.029785,2508720000,1.718510979,NASDAQ
11/16/2018,7247.870117,2438260000,-0.15373498,NASDAQ
11/19/2018,7028.47998,2354020000,-3.026960106,NASDAQ
11/20/2018,6908.819824,2664950000,-1.702504046,NASDAQ
11/21/2018,6972.25,1858050000,0.91810436,NASDAQ
11/23/2018,6938.97998,958950000,-0.477177669,NASDAQ
11/26/2018,7081.850098,2011180000,2.058949852,NASDAQ
11/27/2018,7082.700195,2067360000,0.012003883,NASDAQ
11/28/2018,7291.589844,2390260000,2.949293959,NASDAQ
